Timestamp, CPU_Usage, GPU_Usage, RAM_Usage, Power_Consumption
2025-04-29 12:21:56, 96.6, 0.0, 54.0, 6.655
2025-04-29 12:21:57, 96.3, 58.8, 54.3, 6.737
2025-04-29 12:21:58, 96.0, 0.0, 54.6, 6.737
2025-04-29 12:21:59, 97.5, 0.0, 54.0, 6.696
2025-04-29 12:22:00, 95.5, 11.2, 54.1, 6.737
2025-04-29 12:22:01, 99.5, 0.0, 53.8, 6.614
2025-04-29 12:22:02, 96.8, 0.0, 54.4, 6.655
2025-04-29 12:22:03, 97.5, 0.0, 54.3, 6.737
2025-04-29 12:22:04, 98.8, 0.0, 53.8, 6.614
2025-04-29 12:22:05, 97.2, 0.0, 53.9, 6.655
2025-04-29 12:22:06, 99.0, 0.0, 53.8, 6.573
2025-04-29 12:22:07, 99.7, 0.0, 54.3, 6.573
2025-04-29 12:22:08, 95.2, 0.0, 54.4, 6.655
2025-04-29 12:22:09, 91.2, 0.0, 54.0, 6.614
2025-04-29 12:22:10, 97.8, 0.0, 54.8, 6.655
2025-04-29 12:22:11, 99.0, 0.0, 53.7, 6.573
2025-04-29 12:22:12, 96.3, 0.0, 54.1, 6.573
2025-04-29 12:22:13, 97.3, 0.0, 54.2, 6.533
2025-04-29 12:22:14, 98.3, 0.0, 53.7, 6.573
2025-04-29 12:22:15, 91.0, 0.0, 53.9, 6.614
2025-04-29 12:22:16, 98.7, 0.0, 54.1, 6.614
2025-04-29 12:22:17, 95.2, 0.0, 53.9, 6.573
2025-04-29 12:22:18, 96.5, 0.0, 53.7, 6.573
2025-04-29 12:22:19, 97.3, 0.0, 54.3, 6.655
2025-04-29 12:22:20, 98.7, 0.0, 54.3, 6.614
2025-04-29 12:22:21, 96.0, 0.0, 54.0, 6.573
2025-04-29 12:22:22, 96.3, 0.0, 54.0, 6.655
2025-04-29 12:22:23, 98.5, 0.0, 53.8, 6.533
2025-04-29 12:22:24, 86.6, 0.0, 54.1, 6.573
2025-04-29 12:22:25, 44.5, 0.0, 53.8, 5.585
2025-04-29 12:22:26, 43.0, 0.0, 53.7, 5.299
2025-04-29 12:22:27, 43.3, 0.0, 54.1, 5.218
2025-04-29 12:22:28, 43.1, 0.0, 53.7, 5.218
2025-04-29 12:22:29, 50.2, 0.0, 54.1, 5.259
2025-04-29 12:22:30, 55.6, 0.0, 53.8, 5.503
2025-04-29 12:22:31, 55.3, 0.0, 53.6, 5.707
2025-04-29 12:22:32, 43.1, 0.0, 54.2, 5.34
2025-04-29 12:22:33, 42.5, 0.0, 53.9, 5.259
2025-04-29 12:22:34, 42.5, 0.0, 54.2, 5.218
2025-04-29 12:22:35, 42.6, 0.0, 54.2, 5.259
2025-04-29 12:22:36, 44.2, 0.0, 54.0, 5.259
2025-04-29 12:22:37, 43.3, 0.0, 53.8, 5.34
2025-04-29 12:22:38, 42.8, 0.0, 53.6, 5.299
2025-04-29 12:22:39, 44.7, 0.0, 53.9, 5.381
2025-04-29 12:22:40, 53.5, 0.0, 53.7, 5.625
2025-04-29 12:22:41, 49.8, 13.3, 54.0, 5.625
2025-04-29 12:22:42, 46.9, 0.0, 53.6, 5.422
2025-04-29 12:22:43, 16.4, 0.0, 29.4, 4.81
