Timestamp, CPU_Usage, GPU_Usage, RAM_Usage, Power_Consumption
2025-04-23 14:57:52, 62.5, 0.0, 55.4, 5.637
2025-04-23 14:57:53, 59.6, 0.0, 54.9, 5.637
2025-04-23 14:57:54, 60.6, 0.0, 54.8, 5.596
2025-04-23 14:57:55, 61.0, 0.0, 54.9, 5.596
2025-04-23 14:57:56, 59.4, 0.0, 54.9, 5.596
2025-04-23 14:57:57, 60.9, 0.0, 54.9, 5.596
2025-04-23 14:57:58, 60.6, 0.0, 55.2, 5.637
2025-04-23 14:57:59, 61.3, 0.0, 54.8, 5.596
2025-04-23 14:58:00, 58.8, 0.0, 55.2, 5.514
2025-04-23 14:58:01, 63.1, 0.0, 54.7, 5.678
2025-04-23 14:58:02, 56.9, 0.0, 54.8, 5.596
2025-04-23 14:58:03, 61.3, 0.0, 55.1, 5.555
2025-04-23 14:58:04, 57.3, 0.0, 55.2, 5.596
2025-04-23 14:58:05, 43.3, 0.0, 54.9, 5.267
2025-04-23 14:58:06, 43.0, 0.0, 55.4, 5.185
2025-04-23 14:58:07, 56.3, 0.0, 54.9, 5.267
2025-04-23 14:58:08, 62.6, 53.6, 55.1, 6.502
2025-04-23 14:58:09, 48.1, 0.0, 55.4, 5.761
2025-04-23 14:58:10, 53.2, 8.4, 54.7, 5.884
2025-04-23 14:58:11, 47.2, 0.0, 55.0, 5.555
2025-04-23 14:58:12, 43.1, 0.0, 54.8, 5.226
2025-04-23 14:58:13, 43.2, 0.0, 55.3, 5.185
2025-04-23 14:58:14, 43.4, 0.0, 55.0, 5.185
2025-04-23 14:58:15, 43.2, 0.0, 55.2, 5.144
2025-04-23 14:58:16, 43.1, 0.0, 54.9, 5.144
2025-04-23 14:58:17, 43.9, 0.0, 54.7, 5.226
2025-04-23 14:58:18, 44.0, 0.0, 55.3, 5.185
2025-04-23 14:58:19, 44.1, 0.0, 55.1, 5.226
2025-04-23 14:58:20, 43.0, 0.0, 55.3, 5.185
2025-04-23 14:58:21, 42.8, 0.0, 54.9, 5.144
2025-04-23 14:58:22, 42.7, 0.0, 54.8, 5.144
2025-04-23 14:58:23, 47.2, 0.0, 55.1, 5.349
2025-04-23 14:58:24, 42.1, 0.0, 55.2, 5.144
2025-04-23 14:58:25, 42.7, 0.0, 54.7, 5.144
2025-04-23 14:58:26, 43.2, 0.0, 55.1, 5.144
2025-04-23 14:58:27, 42.5, 0.0, 55.2, 5.102
2025-04-23 14:58:28, 42.7, 0.0, 54.9, 5.102
2025-04-23 14:58:29, 43.4, 0.0, 54.6, 5.185
2025-04-23 14:58:30, 48.9, 0.0, 55.1, 5.308
2025-04-23 14:58:31, 55.5, 0.0, 54.8, 5.596
2025-04-23 14:58:32, 60.7, 61.5, 54.9, 6.419
2025-04-23 14:58:33, 45.9, 0.0, 55.3, 5.678
